great	4	588	311	390	1.0	820.86	5.05
greatness	0	0	0	0	2.0	4.18	8.33
greaves	5	0	0	0	2.0	0.02	10.90
greed	4	494	262	420	1.0	4.80	7.63
greedy	5	509	360	427	2.0	6.63	7.53
green	4	583	460	609	1.0	72.47	3.79
greenback	0	0	0	0	2.0	0.02	12.17
greenery	7	0	0	0	3.0	0.14	9.63
greengrocer	9	0	0	0	3.0	0.18	11.00
greenhorn	0	0	0	0	2.0	0.33	14.08
greenhouse	7	0	0	0	2.0	2.20	9.22
greenish	6	0	0	0	2.0	0.16	7.11
greenness	0	369	376	540	2.0	0.04	8.22
greens	0	0	0	0	1.0	2.14	6.90
greet	0	0	0	0	1.0	5.25	6.47
greeter	0	0	0	0	2.0	0.06	9.26
greeting	0	0	0	0	2.0	3.22	6.37
gremlin	7	0	0	0	2.0	0.22	8.40
grenade	6	0	0	0	2.0	4.61	9.72
grenadier	7	0	0	0	3.0	0.06	11.73
grenadine	8	0	0	0	3.0	0.20	14.00
greyhound	7	0	0	0	2.0	0.90	8.00
grid	4	0	0	0	1.0	5.53	11.63
griddle	5	0	0	0	2.0	0.35	8.67
gridiron	7	0	0	0	3.0	0.06	12.62
grief	4	505	303	480	1.0	10.82	8.39
grievance	7	434	295	340	2.0	0.90	11.79
grieve	4	0	0	0	1.0	2.20	10.00
grieving	0	0	0	0	2.0	2.73	8.75
grievous	6	0	0	0	2.0	1.04	11.26
griffon	0	0	0	0	2.0	0.04	13.54
grill	4	0	0	0	1.0	4.45	6.53
grilled	0	0	0	0	2.0	2.24	7.26
grim	4	0	0	0	1.0	4.78	9.16
grimace	6	0	0	0	2.0	0.33	12.00
grimalkin	9	0	0	0	3.0	0.02	15.00
grime	4	0	0	0	1.0	0.41	8.72
grimy	5	0	0	0	2.0	0.51	10.06
grin	4	0	0	0	1.0	2.71	5.84
grind	5	486	441	485	1.0	3.73	8.37
grinder	6	0	0	0	2.0	1.27	8.68
grindstone	9	0	0	0	2.0	0.45	11.47
gringo	0	0	0	0	2.0	1.82	12.73
grip	4	523	490	540	1.0	9.69	6.70
gripe	4	0	0	0	1.0	0.78	10.44
gripper	0	0	0	0	2.0	0.14	10.94
grisly	6	395	346	437	2.0	0.90	10.39
grist	5	0	0	0	1.0	0.10	12.36
gristle	5	0	0	0	2.0	0.22	11.44
grit	4	0	0	0	1.0	0.94	9.71
grits	0	0	0	0	1.0	1.59	8.95
gritty	5	0	0	0	2.0	0.45	10.22
grizzle	5	0	0	0	2.0	0.04	11.13
grizzled	0	0	0	0	2.0	0.10	11.08
grizzly	6	471	443	523	2.0	1.86	7.75
groan	4	508	432	506	1.0	0.92	8.70
groat	4	0	0	0	1.0	0.06	13.50
grocer	5	519	576	551	2.0	0.69	9.22
groceries	0	0	0	0	3.0	5.90	5.35
grocery	7	0	0	0	3.0	5.49	5.72
grog	4	0	0	0	1.0	0.63	13.00
groggy	5	0	0	0	2.0	0.90	11.32
groin	4	486	506	516	1.0	1.80	9.22
groom	4	0	0	0	1.0	7.82	7.78
groomer	0	0	0	0	2.0	0.12	8.78
groomsman	8	0	0	0	2.0	0.27	11.50
groove	4	0	0	0	1.0	4.16	8.39
groovy	5	0	0	0	2.0	3.78	7.68
grope	4	0	0	0	1.0	0.61	11.95
groper	5	0	0	0	2.0	0.02	12.82
grosbeak	7	0	0	0	2.0	0.06	16.50
gross	4	0	0	0	1.0	15.27	5.21
grossness	0	0	0	0	2.0	0.08	8.68
grot	0	0	0	0	1.0	0.02	14.73
grotesque	7	0	0	0	2.0	1.57	11.78
grotto	5	0	0	0	2.0	0.67	12.00
grouch	0	0	0	0	1.0	0.47	7.29
grouchy	0	0	0	0	2.0	0.86	5.53
ground	5	574	558	513	1.0	72.47	4.89
grounder	0	0	0	0	2.0	0.06	11.88
grounding	0	0	0	0	2.0	0.55	11.56
groundless	0	0	0	0	2.0	0.24	11.72
groundling	8	0	0	0	2.0	0.02	14.08
groundsheet	0	0	0	0	2.0	0.02	13.31
groundsman	9	0	0	0	2.0	0.02	10.88
groundwork	8	0	0	0	2.0	0.45	12.18
group	4	553	451	467	1.0	73.76	5.94
grouper	0	0	0	0	2.0	0.20	12.93
grouping	0	0	0	0	2.0	0.39	9.00
grouse	4	0	0	0	1.0	0.45	13.00
grout	0	0	0	0	1.0	0.37	12.36
grove	4	374	538	470	1.0	3.86	8.21
grovel	5	0	0	0	2.0	1.20	12.50
grow	3	562	409	371	1.0	59.49	4.79
grower	0	0	0	0	2.0	0.20	7.53
growl	4	0	0	0	1.0	0.98	5.79
growler	5	0	0	0	2.0	0.06	10.62
growth	4	560	381	426	1.0	6.45	6.70
grub	4	0	0	0	1.0	2.73	8.95
grubber	5	0	0	0	2.0	0.10	11.00
grubby	5	0	0	0	2.0	0.57	10.78
grudge	4	510	313	373	1.0	4.43	10.42
grudging	0	0	0	0	2.0	0.10	11.22
gruel	0	0	0	0	1.0	0.45	11.60
gruesome	6	0	0	0	2.0	2.04	8.60
gruesomeness	0	0	0	0	4.0	0.02	11.16
gruff	4	0	0	0	1.0	0.55	8.94
grumble	6	0	0	0	2.0	0.18	8.37
grumbler	7	0	0	0	2.0	0.04	8.75
grump	0	0	0	0	1.0	0.33	8.39
grumpy	6	0	0	0	2.0	2.35	5.89
grunt	5	0	0	0	1.0	2.22	8.79
grunting	0	0	0	0	2.0	5.08	10.06
gruyere	0	0	0	0	1.0	0.06	17.00
guano	5	0	0	0	2.0	0.39	13.15
guarantee	7	0	0	0	2.0	22.02	11.05
guarantor	7	0	0	0	3.0	0.18	17.18
guaranty	7	0	0	0	3.0	0.06	11.00
guard	3	504	517	530	1.0	58.20	6.25
guardant	0	0	0	0	2.0	0.02	12.78
guardhouse	0	0	0	0	2.0	0.71	9.28
guardian	6	0	0	0	2.0	7.02	9.44
guardianship	9	0	0	0	3.0	0.49	9.48
guardrail	6	0	0	0	2.0	0.27	9.35
guardroom	0	0	0	0	2.0	0.20	12.24
guardsman	7	0	0	0	2.0	0.16	10.33
guava	5	0	0	0	2.0	0.25	12.39
gudgeon	5	0	0	0	2.0	0.04	14.62
guerdon	5	0	0	0	2.0	0.02	19.75
guerrilla	6	0	0	0	3.0	1.08	11.95
guess	3	585	247	330	1.0	453.98	5.44
guesser	4	0	0	0	2.0	0.39	8.16
guesstimate	0	0	0	0	3.0	0.08	10.37
guesswork	6	0	0	0	2.0	0.43	11.15
guest	4	560	519	497	1.0	39.94	6.21
guesthouse	0	0	0	0	2.0	0.75	9.26
guestroom	0	0	0	0	2.0	0.08	7.76
guffaw	4	0	0	0	2.0	0.06	12.64
guidance	6	0	0	0	2.0	7.37	8.95
guide	3	524	468	482	1.0	17.84	7.11
guidebook	0	0	0	0	3.0	0.69	11.11
guiding	0	0	0	0	2.0	2.08	7.74
guidon	5	0	0	0	2.0	0.12	13.00
guild	4	0	0	0	1.0	2.02	12.94
guilder	5	0	0	0	2.0	0.27	12.23
guile	3	0	0	0	2.0	1.02	13.25
guileless	0	0	0	0	3.0	0.06	16.62
guillotine	7	0	0	0	3.0	0.82	11.75
guilt	4	559	299	381	1.0	14.90	7.05
guiltiness	0	0	0	0	3.0	0.02	9.67
guiltless	0	0	0	0	2.0	0.14	9.92
guilty	5	0	0	0	2.0	62.29	8.05
guinea	4	0	0	0	2.0	4.45	9.21
guise	3	0	0	0	1.0	0.55	13.12
guitar	4	550	0	0	2.0	15.59	5.32
guitarist	8	0	0	0	3.0	0.71	9.26
gulden	6	0	0	0	2.0	0.02	15.00
gules	5	0	0	0	2.0	0.02	17.25
gulf	4	406	449	491	1.0	4.73	9.37
gull	3	0	0	0	1.0	1.10	8.65
gullet	5	278	537	409	2.0	0.47	13.35
gullibility	10	0	0	0	5.0	0.08	10.63
gullible	6	496	0	359	3.0	1.25	10.83
gully	4	0	0	0	2.0	0.92	10.78
gulp	4	0	0	0	1.0	0.98	7.29
gum	3	0	0	0	1.0	13.39	4.89
gumbo	0	0	0	0	2.0	0.88	12.05
gumboil	6	0	0	0	2.0	0.04	15.25
gumminess	0	0	0	0	3.0	0.02	9.33
gummy	4	0	0	0	2.0	0.75	8.89
gumption	7	0	0	0	2.0	0.47	12.27
gumshoe	0	0	0	0	1.0	0.35	11.11
gun	3	519	612	613	1.0	213.20	5.58
gunboat	0	0	0	0	2.0	0.63	10.69
gunfire	0	0	0	0	2.0	5.22	7.52
gunman	6	0	0	0	2.0	2.08	8.94
gunnel	4	0	0	0	2.0	0.10	12.25
gunner	4	0	0	0	2.0	2.35	10.13
gunnery	6	0	0	0	3.0	0.88	9.71
gunny	4	0	0	0	2.0	0.63	12.58
gunpowder	7	0	0	0	3.0	1.67	9.74
gunroom	0	0	0	0	2.0	0.06	9.44
gunshot	6	0	0	0	2.0	10.20	6.78
gunsmith	7	0	0	0	2.0	0.29	10.16
gunwale	4	0	0	0	3.0	0.04	13.55
gurgle	4	0	0	0	2.0	0.24	7.74
guru	4	0	0	0	2.0	1.53	13.94
gush	0	383	396	483	1.0	0.71	10.00
gusher	4	0	0	0	2.0	0.39	8.47
gusset	5	0	0	0	2.0	0.06	10.50
gust	4	415	0	456	1.0	0.47	8.12
gustatory	9	0	0	0	4.0	0.02	15.80
gusto	5	0	0	0	2.0	0.90	11.53
gusty	5	0	0	0	2.0	0.10	9.15
gut	3	0	0	0	1.0	9.75	7.17
gutless	0	0	0	0	2.0	1.04	11.17
guts	0	0	0	0	1.0	23.75	6.96
gutter	4	467	498	506	2.0	5.24	7.79
guttering	0	0	0	0	3.0	0.04	12.38
guttersnipe	8	0	0	0	3.0	0.14	11.67
guttural	7	0	0	0	3.0	0.16	14.67
gutty	0	0	0	0	2.0	0.06	12.36
guy	2	550	565	551	1.0	762.61	4.11
guzzle	4	0	0	0	2.0	0.24	10.33
guzzler	5	0	0	0	2.0	1.39	11.72
gym	0	547	597	613	1.0	18.18	6.00
gymkhana	7	0	0	0	3.0	0.01	16.00
gymnasium	9	0	0	0	3.0	1.39	6.63
gymnast	7	0	0	0	2.0	0.59	6.74
gymnastic	9	0	0	0	3.0	0.06	7.06
gymnastics	10	437	468	562	3.0	1.53	7.74
gyp	3	0	0	0	1.0	0.61	9.25
gypsum	6	0	0	0	2.0	0.25	14.33
gypsy	5	0	0	0	2.0	6.63	8.95
gyrate	6	0	0	0	2.0	0.08	13.67
gyration	8	0	0	0	3.0	0.02	15.56
gyre	3	0	0	0	1.0	0.04	15.12
gyro	0	0	0	0	2.0	0.31	11.71
gyroscope	9	0	0	0	3.0	0.18	12.69
gyroscopic	11	0	0	0	4.0	0.12	13.13
haberdasher	0	0	0	0	4.0	0.18	14.33
haberdashery	0	0	0	0	5.0	0.14	12.82
habiliment	0	0	0	0	4.0	0.02	16.75
habit	0	583	358	418	2.0	14.47	7.67
habitable	0	0	0	0	4.0	0.20	12.17
habitant	0	0	0	0	3.0	0.02	10.44
habitat	0	0	0	0	3.0	2.24	9.44
habitation	9	394	531	466	4.0	0.22	10.65
habitual	0	427	0	334	3.0	0.51	11.53
habituate	0	0	0	0	3.0	0.06	13.65
hacienda	0	0	0	0	3.0	0.63	11.59
hack	3	0	0	0	1.0	8.55	11.16
hackamore	0	0	0	0	3.0	0.04	12.50
hackberry	7	0	0	0	3.0	0.02	14.50
hacker	0	0	0	0	2.0	2.12	13.39
hackney	5	0	0	0	2.0	0.04	16.22
hackneyed	0	0	0	0	2.0	0.10	14.70
hacksaw	5	0	0	0	2.0	0.45	11.53
hackwork	6	0	0	0	2.0	0.02	12.33
haddock	5	475	636	532	2.0	0.22	13.00
hade	3	0	0	0	1.0	0.04	11.00
hafnium	0	0	0	0	2.0	0.02	16.00
hag	3	0	0	0	1.0	1.78	10.00
haggard	5	0	0	0	2.0	1.10	11.17
haggis	5	0	0	0	2.0	0.75	15.42
haggle	4	0	0	0	2.0	0.73	12.75
hail	3	440	502	477	1.0	12.02	7.90
hailstone	7	448	576	562	2.0	0.04	10.14
hailstorm	7	0	0	0	2.0	0.20	8.16
hair	2	575	583	580	1.0	153.55	3.17
hairbrush	6	0	0	0	2.0	0.73	4.70
haircut	5	0	0	0	2.0	8.41	4.05
hairdresser	7	0	0	0	3.0	2.47	6.65
haired	0	0	0	0	2.0	0.24	9.93
hairless	0	0	0	0	2.0	0.59	8.67
hairline	0	0	0	0	2.0	1.22	9.68
hairnet	0	0	0	0	2.0	0.24	8.70
hairpiece	0	0	0	0	2.0	0.37	10.83
hairpin	5	441	584	569	2.0	0.35	8.17
hairstyle	0	0	0	0	3.0	0.69	7.11
hairstylist	0	0	0	0	3.0	0.14	8.50
hairy	4	0	0	0	2.0	6.31	5.70
hake	3	0	0	0	1.0	0.04	16.20
hakim	0	0	0	0	2.0	0.69	13.33
halberd	6	0	0	0	2.0	0.12	12.80
hale	3	370	331	376	2.0	1.73	10.90
half	3	610	389	458	1.0	199.14	5.45
halfpenny	5	0	0	0	3.0	0.06	11.07
halibut	0	0	0	0	3.0	0.51	12.11
halitosis	0	0	0	0	4.0	0.25	14.67
hall	3	592	565	559	1.0	51.94	5.35
hallmark	0	0	0	0	2.0	1.27	10.42
halloo	4	0	0	0	2.0	0.20	11.33
hallow	4	0	0	0	2.0	0.18	10.79
hallowed	0	0	0	0	3.0	2.29	11.22
hallucinate	0	0	0	0	4.0	0.29	10.53
hallucination	11	0	0	0	5.0	1.78	14.28
hallucinatory	0	0	0	0	5.0	0.14	14.44
hallucinogenic	0	0	0	0	5.0	0.33	14.42
halo	4	0	0	0	2.0	1.61	6.39
halogen	0	0	0	0	3.0	0.04	13.47
halt	4	465	345	417	1.0	11.27	8.11
halter	5	374	550	453	2.0	0.51	10.55
halve	3	459	371	425	1.0	0.14	7.53
halyard	6	0	0	0	2.0	0.24	16.00
ham	3	536	554	570	1.0	11.59	4.10
hamburger	7	0	0	0	3.0	7.78	5.21
hamlet	6	396	541	565	2.0	4.63	11.35
hammer	4	515	605	618	2.0	12.47	5.42
hammock	5	0	0	0	2.0	1.39	7.11
hamper	5	0	0	0	2.0	1.41	6.80
hamster	6	467	599	581	2.0	2.14	4.37
hamstring	8	0	0	0	2.0	0.20	9.74
hand	4	601	604	598	1.0	279.65	2.74
handbag	0	0	0	0	2.0	2.63	7.95
handbill	0	0	0	0	2.0	0.20	12.21
handbook	0	0	0	0	2.0	1.02	8.89
handbrake	0	0	0	0	2.0	0.18	8.05
handcart	0	0	0	0	2.0	0.08	7.31
handclap	0	0	0	0	2.0	0.12	5.06
handcraft	0	0	0	0	2.0	0.06	11.89
handcuff	7	0	0	0	2.0	1.02	6.28
handful	0	548	0	490	2.0	5.71	6.42
handhold	8	0	0	0	2.0	0.06	9.26
handicap	8	0	0	0	3.0	2.73	8.00
handicapped	0	0	0	0	4.0	2.67	7.37
handicapper	9	0	0	0	4.0	0.16	11.19
handicapping	0	0	0	0	4.0	0.16	12.61
handicraft	10	0	0	0	3.0	0.02	9.78
handiwork	0	0	0	0	3.0	0.75	10.79
handkerchief	9	551	618	583	3.0	4.20	7.22
handle	5	0	0	0	2.0	108.41	6.30
handlebar	0	0	0	0	3.0	0.20	6.26
handler	6	0	0	0	2.0	2.75	10.37
handmaid	0	277	505	397	2.0	0.10	13.06
handrail	0	0	0	0	2.0	0.12	7.00
handsaw	0	0	0	0	2.0	0.10	8.56
handshake	7	0	0	0	2.0	3.04	6.00
handsome	6	0	0	0	2.0	33.02	6.50
handsomeness	0	0	0	0	4.0	0.04	9.32
handspike	0	0	0	0	2.0	0.01	14.12
handstand	0	0	0	0	2.0	0.14	6.71
handwork	7	0	0	0	2.0	0.02	9.22
handwriting	9	0	0	0	3.0	5.90	5.40
handy	5	0	0	0	2.0	12.22	7.35
handyman	0	0	0	0	3.0	1.82	7.78
hang	3	514	397	537	1.0	147.75	6.68
hangar	4	0	0	0	2.0	3.39	10.00
hangdog	0	0	0	0	2.0	0.10	11.50
hanger	4	0	0	0	2.0	1.35	6.78
hangman	6	0	0	0	2.0	1.29	8.33
hangnail	0	0	0	0	2.0	0.29	10.84
hangover	0	0	0	0	3.0	3.90	13.39
hank	4	290	472	313	1.0	25.31	10.53
hanker	5	0	0	0	2.0	0.22	12.24
hankering	0	0	0	0	3.0	0.65	11.38
hanky	5	0	0	0	2.0	0.82	8.71
hansom	6	0	0	0	2.0	0.12	9.91
haphazard	8	413	0	344	3.0	0.20	11.06
hapless	0	0	0	0	2.0	0.39	15.56
happen	5	0	0	0	2.0	254.27	5.26
happily	0	550	0	410	3.0	10.22	5.56
happiness	0	581	295	519	3.0	24.49	6.17
happy	4	621	355	511	2.0	333.20	2.72
harangue	5	0	0	0	2.0	0.08	16.00
harass	5	0	0	0	2.0	1.33	10.84
harasser	6	0	0	0	3.0	0.06	9.84
harassment	0	0	0	0	3.0	5.88	10.35
harbinger	7	0	0	0	3.0	0.33	16.07
harbor	0	448	0	579	2.0	11.02	8.28
hard	0	595	425	460	1.0	307.84	4.39
hardback	0	0	0	0	2.0	0.08	10.50
hardcover	0	0	0	0	3.0	0.16	8.36
harden	4	0	0	0	2.0	0.55	8.72
hardened	0	0	0	0	3.0	1.14	6.94
hardihood	7	0	0	0	3.0	0.01	14.43
hardly	0	500	223	256	2.0	51.24	7.54
hardness	0	0	0	0	2.0	0.25	8.16
hardship	6	480	327	427	2.0	1.51	10.33
hardtop	0	0	0	0	2.0	0.35	8.53
hardware	5	496	560	576	2.0	6.82	8.63
hardwood	6	433	567	557	2.0	0.65	9.84
hardworking	0	0	0	0	3.0	1.51	6.56
hardy	4	0	0	0	2.0	3.69	9.17
hare	2	460	615	577	1.0	3.82	6.78
harelip	5	0	0	0	3.0	0.16	15.00
harem	5	377	518	523	2.0	0.88	11.00
hark	3	0	0	0	1.0	1.69	10.47
harlequin	8	0	0	0	3.0	0.33	12.86
harlot	5	0	0	0	2.0	0.78	12.69
harm	3	536	244	362	1.0	31.78	5.00
harmful	0	0	0	0	2.0	1.29	7.63
harmless	0	0	0	0	2.0	8.65	7.70
harmonic	7	0	0	0	3.0	0.22	11.89
harmonica	8	0	0	0	4.0	1.75	7.32
harmonics	0	0	0	0	3.0	0.22	12.40
harmonious	8	0	0	0	3.0	0.39	10.38
harmonium	8	0	0	0	3.0	0.04	15.39
harmonize	7	0	0	0	3.0	0.10	11.68
harmonizer	8	0	0	0	4.0	0.02	12.06
harmony	6	534	372	423	3.0	8.22	8.79
harness	5	421	563	513	2.0	2.61	7.83
harp	3	430	591	621	1.0	2.63	7.55
harpist	6	0	0	0	2.0	0.04	12.11
harpoon	5	423	592	531	2.0	0.86	11.21
harpooner	6	0	0	0	3.0	0.06	11.81
harpsichord	8	301	623	537	3.0	0.22	12.00
harpy	4	0	0	0	2.0	0.67	11.20
harrowing	0	0	0	0	3.0	0.53	14.00
harsh	0	509	359	379	1.0	7.10	10.38
harshness	0	0	0	0	2.0	0.14	9.47
hart	3	0	0	0	1.0	11.76	9.62
harvest	6	466	535	562	2.0	3.82	7.40
harvester	7	0	0	0	3.0	0.22	9.53
hash	3	0	0	0	1.0	3.53	12.74
hashish	5	0	0	0	2.0	0.45	14.85
hasp	4	0	0	0	1.0	0.06	13.20
hassle	0	0	0	0	2.0	2.61	8.65
hassock	5	0	0	0	2.0	0.02	12.86
haste	4	409	303	416	1.0	2.08	9.00
hasten	4	0	0	0	2.0	0.73	12.16
hastiness	0	0	0	0	3.0	0.02	11.50
hasty	5	494	290	380	2.0	3.51	10.28
hat	3	580	601	562	1.0	64.18	3.33
hatband	0	0	0	0	2.0	0.02	9.61
hatch	4	0	0	0	1.0	12.82	7.00
hatchery	0	0	0	0	3.0	0.14	12.00
hatchet	6	467	607	527	2.0	1.96	8.20
hatchway	6	0	0	0	2.0	0.08	12.29
hate	3	552	335	462	1.0	214.59	5.53
hateful	0	0	0	0	3.0	2.00	6.42
hater	4	0	0	0	2.0	0.63	10.71
hatful	0	0	0	0	2.0	0.16	8.82
hatless	0	0	0	0	2.0	0.04	8.29
hatred	6	544	239	417	2.0	5.41	8.72
hatter	4	0	0	0	2.0	0.45	9.08
hauberk	5	0	0	0	2.0	0.02	14.67
haughty	4	0	0	0	2.0	0.41	12.79
haul	3	454	369	406	1.0	7.08	7.58
haulage	5	0	0	0	2.0	0.04	10.60
hauler	0	0	0	0	2.0	0.06	9.75
haunch	5	0	0	0	1.0	0.08	12.57
haunt	4	0	0	0	1.0	3.57	7.95
have	3	597	251	271	1.0	6161.41	3.72
haven	4	0	0	0	2.0	369.49	9.13
haversack	7	0	0	0	3.0	0.04	13.20
havoc	5	462	338	505	2.0	1.35	10.50
haw	2	0	0	0	1.0	0.84	11.86
hawk	3	504	623	591	1.0	12.75	6.74
hawser	4	0	0	0	2.0	0.06	16.00
hawthorn	5	0	0	0	2.0	0.16	10.36
hay	2	486	623	597	1.0	6.37	5.32
hayloft	0	0	0	0	2.0	0.24	7.57
haymaker	0	0	0	0	3.0	0.06	11.06
haystack	6	0	0	0	2.0	1.37	6.32
haywire	0	0	0	0	2.0	1.25	10.68
hazard	5	506	342	394	2.0	3.86	7.61
hazardous	7	0	0	0	3.0	1.84	8.00
haze	3	484	509	521	1.0	1.51	11.62
hazel	4	0	0	0	2.0	1.08	7.12
hazy	4	0	0	0	2.0	0.80	8.72
he	2	604	399	452	1.0	7637.20	3.81
head	3	611	603	593	1.0	371.51	3.42
headache	5	0	0	0	2.0	14.10	6.71
headachy	6	0	0	0	3.0	0.04	9.39
headband	7	0	0	0	2.0	0.41	6.33
headdress	0	0	0	0	2.0	0.29	9.06
header	4	0	0	0	2.0	0.49	11.47
headgear	0	0	0	0	2.0	0.31	10.78
headland	7	0	0	0	2.0	0.12	9.50
headless	0	0	0	0	2.0	1.31	8.72
headlight	0	0	0	0	2.0	0.73	6.79
headline	6	0	0	0	2.0	2.59	8.11
headman	6	0	0	0	2.0	0.29	10.59
headmaster	0	0	0	0	3.0	2.20	10.26
headmistress	0	0	0	0	3.0	0.31	11.00
headphone	6	0	0	0	2.0	0.16	10.16
headphones	0	0	0	0	3.0	1.57	7.74
headpiece	6	0	0	0	2.0	0.31	10.00
headquarters	9	429	525	499	3.0	16.45	8.72
headroom	0	0	0	0	2.0	0.06	9.79
heads	0	0	0	0	1.0	42.69	5.74
headset	0	0	0	0	2.0	0.82	9.05
headsman	7	0	0	0	2.0	0.16	10.83
headstall	0	0	0	0	2.0	0.01	15.17
headstock	0	0	0	0	2.0	0.04	10.75
headstone	7	0	0	0	2.0	1.00	9.44
headstrong	8	427	0	393	2.0	0.90	11.11
headway	5	0	0	0	2.0	0.65	11.06
headwork	0	0	0	0	2.0	0.02	12.53
heady	4	0	0	0	2.0	0.39	12.24
heal	3	536	417	438	1.0	11.33	7.47
healer	4	0	0	0	2.0	1.65	9.61
healing	0	0	0	0	2.0	6.39	7.70
health	4	577	372	432	1.0	40.27	7.56
healthful	0	0	0	0	2.0	0.20	10.11
healthy	5	0	0	0	2.0	24.75	7.61
heap	3	519	485	494	1.0	4.88	7.79
hear	2	602	394	425	1.0	555.35	3.80
hearer	4	0	0	0	2.0	0.04	10.19
hearing	0	576	369	401	2.0	44.73	6.05
hearken	5	0	0	0	2.0	0.12	12.72
hearsay	4	0	0	0	2.0	1.53	12.76
hearse	3	0	0	0	1.0	1.59	9.89
heart	3	578	605	617	1.0	244.18	5.17
heartache	5	0	0	0	2.0	1.45	9.72
heartbeat	0	0	0	0	2.0	5.57	7.22
heartbreak	7	0	0	0	2.0	2.20	10.32
heartbreaking	9	0	0	0	3.0	1.20	8.56
heartbroken	0	0	0	0	3.0	1.82	9.00
heartburn	6	0	0	0	2.0	0.75	10.47
hearted	0	0	0	0	2.0	0.45	10.00
heartening	0	0	0	0	3.0	0.04	10.95
heartfelt	7	0	0	0	2.0	1.41	9.79
hearth	3	0	0	0	1.0	0.67	10.05
heartless	0	529	304	373	2.0	3.51	9.50
heartlessness	0	0	0	0	3.0	0.02	11.56
heartsick	0	0	0	0	2.0	0.27	10.68
hearty	4	0	0	0	2.0	1.94	9.94
heat	3	580	472	507	1.0	40.08	5.33
heater	4	0	0	0	2.0	2.73	6.10
heath	3	0	0	0	1.0	1.86	10.48
heathen	5	0	0	0	2.0	1.59	9.67
heathenism	9	0	0	0	3.0	0.02	14.61
heather	4	0	0	0	2.0	10.94	9.97
heating	0	0	0	0	2.0	2.69	7.63
heave	3	0	0	0	1.0	3.65	9.05
heaven	4	536	305	448	2.0	56.61	4.22
heavenly	6	0	0	0	3.0	5.53	6.22
heaver	4	0	0	0	2.0	0.02	10.86
heaviness	0	0	0	0	3.0	0.22	6.11
heavy	4	581	413	495	2.0	47.29	4.05
heavyweight	0	0	0	0	3.0	3.49	8.70
heck	0	0	0	0	1.0	18.14	7.00
heckle	4	0	0	0	2.0	0.31	12.17
heckler	5	0	0	0	2.0	0.29	12.47
hectare	5	0	0	0	2.0	0.04	14.11
hectic	6	387	0	390	2.0	1.84	9.95
hedge	3	487	615	583	1.0	1.55	8.90
hedgehog	6	0	0	0	3.0	0.29	8.63
hedger	4	0	0	0	2.0	0.02	12.67
hedgerow	5	0	0	0	3.0	0.06	9.91
hedonism	9	0	0	0	3.0	0.10	16.27
hedonist	8	0	0	0	3.0	0.04	16.47
hedonistic	0	0	0	0	4.0	0.10	15.76
heed	3	0	0	0	1.0	1.80	11.05
heedful	0	0	0	0	2.0	0.02	12.73
heedless	0	0	0	0	2.0	0.06	13.61
heel	3	524	579	597	1.0	7.39	7.85
heeler	0	0	0	0	2.0	0.02	11.00
heft	0	0	0	0	1.0	0.20	12.88
hefty	5	0	0	0	2.0	1.22	10.83
hegemonic	0	0	0	0	4.0	0.04	16.33
hegemony	8	0	0	0	4.0	0.08	15.92
heifer	4	0	0	0	2.0	1.20	10.07
height	3	590	376	472	1.0	9.33	5.42
heighten	4	0	0	0	2.0	0.18	11.17
heightened	0	0	0	0	3.0	0.84	10.17
heinous	5	0	0	0	2.0	1.61	11.24
heinousness	0	0	0	0	3.0	0.02	13.27
heir	1	453	384	394	1.0	5.22	9.56
heiress	4	0	0	0	2.0	1.14	12.71
heirloom	4	0	0	0	2.0	0.84	9.67
helical	7	0	0	0	3.0	0.04	12.30
helicopter	9	0	0	0	4.0	15.80	5.26
heliotrope	9	0	0	0	3.0	0.06	15.27
heliport	0	0	0	0	3.0	0.41	12.27
helium	6	0	0	0	2.0	1.43	9.86
helix	6	0	0	0	2.0	0.39	11.69
hell	3	564	355	519	1.0	470.82	5.11
hellebore	6	0	0	0	3.0	0.10	15.00
hellgrammite	0	0	0	0	3.0	0.01	14.50
hellish	5	0	0	0	2.0	0.76	10.05
hello	4	0	0	0	2.0	585.43	3.76
helm	4	0	0	0	1.0	5.35	10.90
helmet	6	528	602	620	2.0	9.47	5.71
helmsman	8	0	0	0	2.0	0.51	12.47
helot	5	0	0	0	2.0	0.01	17.33
help	4	594	320	464	1.0	921.12	3.65
helper	5	0	0	0	2.0	2.02	4.80
helpful	0	542	0	346	2.0	12.14	5.44
helpfulness	0	0	0	0	3.0	0.01	7.24
helpless	0	0	0	0	2.0	11.14	8.32
helplessness	0	0	0	0	3.0	0.24	9.67
helpmate	7	0	0	0	2.0	0.10	13.59
hem	3	0	0	0	1.0	0.82	8.37
hematite	7	0	0	0	3.0	0.04	14.00
hemisphere	7	0	0	0	3.0	1.49	9.85
hemistich	8	0	0	0	3.0	0.01	13.33
hemlock	6	0	0	0	2.0	0.63	12.20
hemoglobin	10	0	0	0	4.0	0.55	13.45
hemophilia	0	0	0	0	4.0	0.04	13.33
hemorrhage	7	0	0	0	3.0	1.71	12.52
hemorrhoid	7	0	0	0	3.0	0.35	13.88
hemp	4	0	0	0	1.0	0.33	12.94
hemstitch	0	0	0	0	2.0	0.01	13.00
hen	3	461	631	597	1.0	3.20	6.39
hence	4	0	0	0	1.0	4.84	11.09
